CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
CNGA1	44.67862144246	0.00634026820422901	1	0.378427731906185	28	0.999999970080704	18	15	0.132352941176471	1
CNGA2	23.084527657459	0.187948904329824	10	1.26622321937845	26.6487935656836	0.993036526738126	18	15	0.132352941176471	1
CNGA3	39.27165853032	1.02272448203319	1	2.40364513119832	28	0.758540886397834	18	15	0.132352941176471	1
CNGA4	6.58058523147538	0.425244653402818	42	2.56130756262542	22.745995423341	0.700368487605722	18	15	0.132352941176471	1
CNGB1	44.0930189443458	2.20254291304341	1	1.98248853857037	28	0.891687443049444	18	15	0.132352941176471	1
CNGB3	44.167339467948	0.00845852864472687	1	0.451540165191337	28	0.999999745941425	18	15	0.132352941176471	1
CNIH1	14.1603223893388	44.5247348647939	72	1.98480446279118	20	0.891085596025116	18	15	0.132352941176471	1
CNIH2	4.10521684166692e-05	89.8965773050716	35	0.758836038637873	23.4988179669031	0.999923071166186	18	15	0.132352941176471	1
CNIH3	30.9743102445569	4.55494526910003	1	0.619837820337638	28	0.999990685001317	18	15	0.132352941176471	1
CNIH4	14.2922061677951	11.4236802006508	70	1.60694988784155	20.1622718052738	0.965142881044322	18	15	0.132352941176471	1
CNKSR1	24.9201474348868	0.0493700049774668	38	3.54368678370138	23.1701631701632	0.355956327681777	18	15	0.132352941176471	1
CNKSR2	67.9999338122408	8.29000901254139	58	3.60009921273646	21.1940298507463	0.340001397704368	18	15	0.132352941176471	1
CNKSR3	30.048908636548	1.69890729760851	72	2.36660509179371	20	0.771771036045519	18	15	0.132352941176471	1
CNN1	60.0588921763645	0.476793545463822	38	3.68039236537122	23.1701631701632	0.318218214025731	18	15	0.132352941176471	1
CNN2	21.0991777835003	3.13241565795531	1	2.0336681586131	28	0.877992589704575	18	15	0.132352941176471	1
CNN3	5.49973454206191e-05	43.2237856679825	29	1.3974305811396	24.1849148418491	0.985877144399574	18	15	0.132352941176471	1
CNNM1	39.4161247987677	17.6127102721843	72	1.26558892578212	20	0.993062497581361	18	15	0.132352941176471	1
CNNM2	38.678283838045	9.8444373900499	19	3.09958628297769	25.4219948849105	0.499288266594756	18	15	0.132352941176471	1
CNNM3	44.4917072762617	7.77420810030369	56	2.47828855139459	21.3763440860215	0.731318333896796	18	15	0.132352941176471	1
CNNM4	31.5123736129708	2.29301311934068	34	2.40729387462782	23.6104513064133	0.757226749443028	18	15	0.132352941176471	1
CNOT1	41.062506341792	13.2388565194497	41	2.13062727646226	22.8505747126437	0.849895910240571	18	15	0.132352941176471	1
CNOT10	25.9930003500437	18.2306622550685	59	1.45916051721115	21.104033970276	0.981087073972044	18	15	0.132352941176471	1
CNOT11	31.3436846980621	7.81015740776453	22	1.26849262662787	25.0377833753149	0.992942998670166	18	15	0.132352941176471	1
CNOT2	43.0271553615488	17.8905002397614	25	1.39120845000894	24.6650124069479	0.986305225159499	18	15	0.132352941176471	1
CNOT3	24.5357082518846	10.4939902269515	1	2.18635928203834	28	0.832578892762078	18	15	0.132352941176471	1
CNOT4	40.847554552241	7.25919744615279	19	3.81805185884638	25.4219948849105	0.283396523216555	18	15	0.132352941176471	1
CNOT6	57.085027237658	10.6116500546764	43	2.50476548514793	22.6423690205011	0.721512326471157	18	15	0.132352941176471	1
CNOT6L	40.6199180637911	6.74294063527199	30	1.5851936699867	24.0677966101695	0.967918113512209	18	15	0.132352941176471	1
CNOT7	31.3540980803523	26.8040555533866	30	1.1715203334038	24.0677966101695	0.996165369959497	18	15	0.132352941176471	1
CNOT8	31.6909075694709	21.6312119688073	1	1.19088927380014	28	0.995638874068142	18	15	0.132352941176471	1
CNP	30.5151427453194	175.110736924587	54	6.27831856904738	21.5618221258134	0.0277815359701479	18	15	0.132352941176471	1
CNPPD1	24.0977618281252	7.58631209098466	45	2.19674062601132	22.4379232505643	0.829266802700464	18	15	0.132352941176471	1
CNPY1	37.1496242552691	0.013005014762223	72	1.42088989668794	20	0.984175053090705	18	15	0.132352941176471	1
CNPY2	29.6898025561237	44.9146057260059	47	2.83300075481086	22.2371364653244	0.597302110565277	18	15	0.132352941176471	1
CNPY3	31.6658855586518	34.1410729468512	44	3.67262478431555	22.5396825396825	0.320277958778554	18	15	0.132352941176471	1
CNPY4	18.5373513116377	6.49097638630377	15	1.80800811582964	25.9530026109661	0.931884403408513	18	15	0.132352941176471	1
CNR1	41.218878207662	28.0250702987772	48	4.42387277884217	22.1380846325167	0.165483053918648	18	15	0.132352941176471	1
CNR2	33.0438166879525	0.0770470954736294	1	1.32306248604491	28	0.990392421924041	18	15	0.132352941176471	1
CNRIP1	32.1550698106611	36.5928822569711	55	2.27006558288167	21.4686825053996	0.805164414442299	18	15	0.132352941176471	1
CNST	40.0371509472698	10.3884419804862	34	2.94979127300883	23.6104513064133	0.553609276422194	18	15	0.132352941176471	1
CNTD1	38.9822891959611	0.387720835940183	72	1.79107492904053	20	0.935227737571952	18	15	0.132352941176471	1
CNTF	21.9770193679393	1.08481724378249	66	1.0819965489769	20.4948453608247	0.99798707227371	18	15	0.132352941176471	1
CNTFR	22.1619180786074	38.0678503919685	51	3.08763069247405	21.8461538461538	0.503534640421137	18	15	0.132352941176471	1
CNTLN	45.0333628061411	2.53245732079525	1	1.13632247107185	28	0.996993423749446	18	15	0.132352941176471	1
CNTN1	40.1921892453025	82.7790819085123	10	3.76508999045191	26.6487935656836	0.296418093977726	18	15	0.132352941176471	1
CNTN2	44.1384595883453	19.9739246155275	72	1.25051758312041	20	0.993658101234267	18	15	0.132352941176471	1
CNTN3	31.8039369484872	3.56651955206671	36	3.16330011486822	23.3882352941176	0.47695651256688	18	15	0.132352941176471	1
CNTN4	39.3835087776991	6.41871024851304	24	1.68810464501347	24.788029925187	0.953397794643775	18	15	0.132352941176471	1
CNTN5	43.7998352620397	1.82832124940576	10	1.57321920225431	26.6487935656836	0.969380083442565	18	15	0.132352941176471	1
CNTN6	39.6455509684486	8.53249037691845	49	0.788810500013405	22.039911308204	0.999886943655139	18	15	0.132352941176471	1
CNTNAP1	52.2681018819328	35.4085553810541	54	2.41603813803113	21.5618221258134	0.754069917442274	18	15	0.132352941176471	1
CNTNAP2	40.0010526479795	32.3957298989533	1	3.49029295659931	28	0.371549071618136	18	15	0.132352941176471	1
CNTNAP3	39.4343693096597	1.68029596132713	20	1.87970400579451	25.2926208651399	0.916621191110892	18	15	0.132352941176471	1
CNTNAP4	42.4754872466872	14.1510991527114	1	1.49505107929689	28	0.977821372488014	18	15	0.132352941176471	1
CNTNAP5A	45.3937525048263	4.17692110909227	52	3.41791446670286	21.7505470459519	0.393439516657148	18	15	0.132352941176471	1
CNTNAP5B	44.3430387616427	2.35389311678749	31	2.88949056340647	23.9518072289157	0.576056079298767	18	15	0.132352941176471	1
CNTNAP5C	44.7071589250771	1.42231162907191	55	2.82478625753599	21.4686825053996	0.60040558233626	18	15	0.132352941176471	1
CNTRL	47.4073676597376	1.82437276264424	16	1.94635484456803	25.8181818181818	0.900852709033003	18	15	0.132352941176471	1
CNTROB	45.5096010115528	3.78315440354244	72	1.00315420667598	20	0.998943359349627	18	15	0.132352941176471	1
COA3	5.49973454206191e-05	105.391579037357	45	2.64507113252444	22.4379232505643	0.668690732512433	18	15	0.132352941176471	1
COA4	5.49973454206191e-05	6.04447239422728	39	3.39866665876611	23.0626450116009	0.399404721488321	18	15	0.132352941176471	1
COA5	5.49973454206191e-05	26.4315805814566	68	3.34444812923981	20.3271983640082	0.416526151267332	18	15	0.132352941176471	1
COA6	14.0997573597491	24.4696168119147	68	1.81563525505526	20.3271983640082	0.930345695234549	18	15	0.132352941176471	1
COA7	35.3386075155667	3.75001348858015	32	2.38973756085768	23.8369304556355	0.763532463522395	18	15	0.132352941176471	1
COASY	23.6982546108718	12.5632087251655	31	2.56989867143667	23.9518072289157	0.697135729627501	18	15	0.132352941176471	1
COBL	40.0585588124905	10.2568262523313	36	2.61635061322562	23.3882352941176	0.679586457800438	18	15	0.132352941176471	1
COBLL1	43.5977197166161	2.60112366274076	25	1.04728882964955	24.6650124069479	0.998469628728076	18	15	0.132352941176471	1
COCH	39.8471394789407	5.01338082829931	67	1.67045705106824	20.4106776180698	0.956142054502599	18	15	0.132352941176471	1
COG1	25.2665656281114	12.6455972698309	5	1.19947635391455	27.3829201101928	0.995388135278857	18	15	0.132352941176471	1
COG2	29.9313782113323	7.25160369852352	72	1.84679905619645	20	0.923847750033718	18	15	0.132352941176471	1
COG3	49.9930190511891	7.75524975712482	62	1.60306753882014	20.8385744234801	0.96564946164879	18	15	0.132352941176471	1
COG4	22.4390039427951	16.4520394681625	33	0.458438268487568	23.7231503579952	0.999999695960219	18	15	0.132352941176471	1
COG5	40.5555209052923	6.85643509632076	40	3.06565781210721	22.9561200923788	0.511382579533064	18	15	0.132352941176471	1
COG6	39.4179534525575	12.1013298565756	34	2.20122770921907	23.6104513064133	0.827827179429023	18	15	0.132352941176471	1
COG7	32.3436998064589	18.6619014808214	57	1.14896845515522	21.2847965738758	0.996714071714962	18	15	0.132352941176471	1
COG8	31.6299108280028	8.57456226836781	30	2.25824562797094	24.0677966101695	0.809129599628415	18	15	0.132352941176471	1
COIL	33.9674680579399	7.9760614266318	55	0.968102899703405	21.4686825053996	0.999227415153366	18	15	0.132352941176471	1
COL10A1	67.9999405979721	0.0543455633002376	65	0.508727771878344	20.5797101449275	0.999998975890159	18	15	0.132352941176471	1
COL11A1	24.226211753968	3.63507688193862	1	0.850368164340455	28	0.999765906150673	18	15	0.132352941176471	1
COL11A2	24.6076014436464	4.26388839976397	57	1.12596279071007	21.2847965738758	0.997207953190414	18	15	0.132352941176471	1
COL12A1	67.9999460159307	0.617935516576734	72	0.559872921606865	20	0.999996962047456	18	15	0.132352941176471	1
COL13A1	31.6943694239497	0.362875470297696	34	2.20757346140514	23.6104513064133	0.825783037987886	18	15	0.132352941176471	1
COL14A1	51.4968237567043	0.140873311176577	72	1.10069622126929	20	0.997680425514004	18	15	0.132352941176471	1
COL15A1	28.1048004680987	2.35599804041855	58	2.43191481283278	21.1940298507463	0.748312072532236	18	15	0.132352941176471	1
COL16A1	25.4970680900892	7.23103959116078	63	2.16994868419123	20.7515657620042	0.837760477728347	18	15	0.132352941176471	1
COL17A1	32.1619223047599	0.0795737603148396	21	2.31580686805983	25.1645569620253	0.789555315383765	18	15	0.132352941176471	1
COL18A1	50.3395595080346	2.94419391599815	17	3.36473659669722	25.6847545219638	0.410064832490972	18	15	0.132352941176471	1
COL19A1	52.0751450847709	0.715085967556191	1	0.379699034870377	28	0.999999968816882	18	15	0.132352941176471	1
COL1A1	24.8688717255627	1.72662490881141	37	1.33519822381089	23.2786885245902	0.989741705549171	18	15	0.132352941176471	1
COL1A2	32.3959905617482	4.22378540602496	34	2.9487732950088	23.6104513064133	0.553985866690546	18	15	0.132352941176471	1
COL20A1	26.8323768637481	0.325097119464423	72	1.4980100912923	20	0.977535542977576	18	15	0.132352941176471	1
COL22A1	51.0834845339741	0.250991032380936	40	0.804784004185002	22.9561200923788	0.99986237317241	18	15	0.132352941176471	1
COL23A1	21.5338792295924	2.51066945674944	1	1.86155747189744	28	0.920652735484063	18	15	0.132352941176471	1
COL24A1	25.0497501946904	0.476811702443477	47	0.75621925185101	22.2371364653244	0.999925690674328	18	15	0.132352941176471	1
COL25A1	40.0673227382604	19.3044554686874	1	1.38645618877419	28	0.986625722893747	18	15	0.132352941176471	1
COL26A1	32.1575150082729	1.7380223239911	63	3.11479671732229	20.7515657620042	0.493910731172232	18	15	0.132352941176471	1
COL27A1	24.2083980089586	1.14352438072034	6	3.57168103902593	27.2328767123288	0.347971858598483	18	15	0.132352941176471	1
COL28A1	44.034949491145	0.206556421571643	1	1.55494883782456	28	0.971522492309667	18	15	0.132352941176471	1
COL2A1	44.2954380399694	0.999091788167579	1	1.93265835936522	28	0.904214818341992	18	15	0.132352941176471	1
COL3A1	31.892862950049	0.847166031266577	33	2.48203116993577	23.7231503579952	0.729936434724254	18	15	0.132352941176471	1
COL4A1	24.994099649665	5.59868866304067	1	2.17339043441482	28	0.836679326379198	18	15	0.132352941176471	1
COL4A2	45.6612578144572	10.7878044191837	1	2.49802306130227	28	0.724015878214309	18	15	0.132352941176471	1
COL4A3	18.2170528982238	0.11394413562757	39	0.819814668099131	23.0626450116009	0.999835241949722	18	15	0.132352941176471	1
COL4A3BP	40.2337314343464	23.8170380559603	27	4.72818989087775	24.4226044226044	0.124733470908978	18	15	0.132352941176471	1
COL4A4	30.4814099378408	0.0952087053461265	47	1.79268527581471	22.2371364653244	0.934914108539715	18	15	0.132352941176471	1
COL4A5	57.1096954387797	1.13489875483479	38	1.40217532794814	23.1701631701632	0.985544200325281	18	15	0.132352941176471	1
COL4A6	25.2099939333878	0.261463355733679	42	2.30868356417828	22.745995423341	0.79201263936163	18	15	0.132352941176471	1
COL5A1	25.171352193129	0.583457584428601	45	0.510600765279891	22.4379232505643	0.999998931678376	18	15	0.132352941176471	1
COL5A2	54.2298649496366	0.952374751521806	39	2.01745901568964	23.0626450116009	0.882418420479642	18	15	0.132352941176471	1
COL5A3	25.1475314668358	1.34922208875349	26	5.557261861526	24.5432098765432	0.0563518796937162	18	15	0.132352941176471	1
COL6A1	22.7204912543379	4.38337400958215	52	1.11361438951843	21.7505470459519	0.997447582455844	18	15	0.132352941176471	1
COL6A2	27.4348993588067	2.39084258071668	33	0.652974233657101	23.7231503579952	0.999983711102036	18	15	0.132352941176471	1
COL6A3	51.6009654370459	0.480773029488424	62	0.518104909558549	20.8385744234801	0.999998737040806	18	15	0.132352941176471	1
COL6A4	19.0015597052872	0.457539814084746	72	0.965485618635268	20	0.999245806448992	18	15	0.132352941176471	1
COL6A5	43.9407980044702	1.29946815828769	35	2.30286220804946	23.4988179669031	0.794013768033064	18	15	0.132352941176471	1
COL6A6	59.2170386428547	0.115993370845109	72	1.53116970809478	20	0.974154026080568	18	15	0.132352941176471	1
COL7A1	24.4518336187283	0.739062180855216	1	2.48193399029191	28	0.729972334897494	18	15	0.132352941176471	1
COL8A1	39.6898257074739	0.963702343244599	1	3.83291270132499	28	0.279826364860873	18	15	0.132352941176471	1
COL8A2	43.3783525196484	2.3172966856437	32	1.43576412091395	23.8369304556355	0.983021739509737	18	15	0.132352941176471	1
COL9A1	32.3810837399121	0.276545285680757	64	2.5492949391757	20.6652806652807	0.704880694782678	18	15	0.132352941176471	1
COL9A2	50.9384680611296	9.24486563261341	51	1.86339763274135	21.8461538461538	0.920249081959218	18	15	0.132352941176471	1
COL9A3	24.4814079870558	7.02679092731744	1	1.84506069232306	28	0.924219115684093	18	15	0.132352941176471	1
COLEC10	23.8365034619725	0.02011234068732	72	1.35069469804953	20	0.988863631389672	18	15	0.132352941176471	1
COLEC11	51.2889286079377	0.413171699693504	2	1.25931067656288	27.843137254902	0.993315585528831	18	15	0.132352941176471	1
COLEC12	17.0645162429627	5.58491437721353	34	4.36932138926449	23.6104513064133	0.173958040285598	18	15	0.132352941176471	1
COLGALT1	25.5383919362967	13.2591050848045	72	1.61331881725184	20	0.964301089486226	18	15	0.132352941176471	1
COLGALT2	16.1848465293801	0.928248924570003	48	2.45674727315551	22.1380846325167	0.739242965652574	18	15	0.132352941176471	1
COLQ	32.3952985896379	0.172496361552505	35	2.75772704553172	23.4988179669031	0.625834832704974	18	15	0.132352941176471	1
COMMD1	5.49973454206191e-05	33.9157631139238	48	1.68127018215709	22.1380846325167	0.954473276779889	18	15	0.132352941176471	1
COMMD10	22.6564739466258	9.87382685912213	43	2.6562785740076	22.6423690205011	0.664432436817849	18	15	0.132352941176471	1
COMMD2	5.49973454206191e-05	3.71807341033596	1	1.08888499063262	28	0.997878150300573	18	15	0.132352941176471	1
COMMD3	23.4439081239392	40.1004359586771	15	1.84946844548269	25.9530026109661	0.923275448821364	18	15	0.132352941176471	1
COMMD4	23.7065912809348	34.3065181205244	35	3.93494885015753	23.4988179669031	0.256289873534752	18	15	0.132352941176471	1
COMMD5	32.573775265802	16.4561025600375	51	2.73554966335718	21.8461538461538	0.634269629709379	18	15	0.132352941176471	1
COMMD6	7.03150508615392e-05	35.2153815349663	23	0.618535826453227	24.9122807017544	0.999990894776647	18	15	0.132352941176471	1
COMMD7	24.3301460775578	8.88874556794833	56	1.54727961675127	21.3763440860215	0.972390418242925	18	15	0.132352941176471	1
COMMD8	5.49973454206191e-05	12.8565641629495	72	1.41110881657918	20	0.98490185542469	18	15	0.132352941176471	1
COMMD9	29.9278813036092	23.2438035478874	33	1.90736013560546	23.7231503579952	0.910260135485521	18	15	0.132352941176471	1
COMP	63.3100492001704	0.0843544003455202	30	3.89579844780103	24.0677966101695	0.265120439937745	18	15	0.132352941176471	1
COMT	29.1039600228884	30.104948752101	1	3.04987520189991	28	0.517053380011966	18	15	0.132352941176471	1
COMTD1	31.9797867726153	7.02532279792035	58	1.50261784068158	21.1940298507463	0.977085320287449	18	15	0.132352941176471	1
COPA	39.8158015549864	52.9426634139851	1	1.12120230532304	28	0.997302363918864	18	15	0.132352941176471	1
COPB1	39.670058330347	21.495102461612	1	0.668371307941726	28	0.999979152736949	18	15	0.132352941176471	1
COPB2	37.7647949304199	36.2130283323435	1	0.946625546211203	28	0.999367941131455	18	15	0.132352941176471	1
COPE	29.8316275912509	71.4018791305	41	2.49852979948331	22.8505747126437	0.72382786700513	18	15	0.132352941176471	1
COPG1	35.0675663045783	98.0138192852673	1	0.443404436816199	28	0.999999795346785	18	15	0.132352941176471	1
COPG2	36.2272098010686	26.5642684082705	1	1.00298046546628	28	0.998944953002716	18	15	0.132352941176471	1
COPRS	29.8300869587782	59.3567208761403	41	1.68667645652958	22.8505747126437	0.953623866576238	18	15	0.132352941176471	1
COPS2	34.5225053053695	37.572343472243	1	2.7021923251867	28	0.646965364008696	18	15	0.132352941176471	1
COPS3	33.1047370541524	46.3273832998488	1	1.26146658489548	28	0.993229486600683	18	15	0.132352941176471	1
COPS4	31.2381179075521	44.090473253301	44	1.65127997717507	22.5396825396825	0.95900334114746	18	15	0.132352941176471	1
COPS5	31.887613948684	40.4689805718572	26	2.59899042670207	24.5432098765432	0.686157373373264	18	15	0.132352941176471	1
COPS6	30.3553674269474	89.8641250291196	54	1.67337718858318	21.5618221258134	0.955695345795847	18	15	0.132352941176471	1
COPS7A	30.478521267713	53.2743822340105	4	1.74190509365111	27.5346260387812	0.944366330919148	18	15	0.132352941176471	1
COPS7B	25.140192107158	6.59098218145185	58	0.855775467054444	21.1940298507463	0.999751375355782	18	15	0.132352941176471	1
COPS8	30.9268990072602	47.3374593659261	19	0.567804870412684	25.4219948849105	0.99999644528449	18	15	0.132352941176471	1
COPZ1	26.3917947083208	50.6671773817364	27	2.54911898870868	24.4226044226044	0.704946712565753	18	15	0.132352941176471	1
COPZ2	11.0871093389771	5.47291439948794	26	1.29399474320415	24.5432098765432	0.99182488752954	18	15	0.132352941176471	1
COQ10A	31.5524412806458	10.1236052673205	43	2.84668994016277	22.6423690205011	0.592137437428216	18	15	0.132352941176471	1
COQ10B	31.9953710363531	13.0556294492858	28	5.39223064448737	24.3031784841076	0.0661439674855986	18	15	0.132352941176471	1
COQ2	23.7352430971943	30.2224190625085	35	4.79841661406922	23.4988179669031	0.116756381580514	18	15	0.132352941176471	1
COQ3	32.8239951072501	8.98922752217489	51	1.84657591717727	21.8461538461538	0.92389547776195	18	15	0.132352941176471	1
COQ4	27.1332053132464	6.61845964868574	32	3.02538091921625	23.8369304556355	0.525908002663725	18	15	0.132352941176471	1
COQ5	30.1193087219676	17.3507408266092	31	0.680324307616872	23.9518072289157	0.999974885100083	18	15	0.132352941176471	1
COQ6	31.8623507829644	11.8357327646831	64	0.903525520738387	20.6652806652807	0.999586729416937	18	15	0.132352941176471	1
COQ7	31.8352067412747	30.7491068007568	32	3.30333509504952	23.8369304556355	0.429815801569204	18	15	0.132352941176471	1
COQ9	24.0150825342447	29.0935739805594	19	2.27050227813381	25.4219948849105	0.80501736120227	18	15	0.132352941176471	1
CORIN	67.9999460159307	0.322311428986475	72	2.56733864066034	20	0.698099526165988	18	15	0.132352941176471	1
CORO1A	31.0001733183844	25.6574248803872	27	1.09126685528651	24.4226044226044	0.997839406582793	18	15	0.132352941176471	1
CORO1B	25.1920953544241	25.8260480751993	57	2.12677838328929	21.2847965738758	0.851061817274815	18	15	0.132352941176471	1
CORO1C	32.2463893507429	32.9303312642382	28	1.93825346640025	24.3031784841076	0.902848891241631	18	15	0.132352941176471	1
CORO2A	34.0260437594672	9.7224845527564	1	1.5964791282191	28	0.966497823188035	18	15	0.132352941176471	1
CORO2B	28.0444008829744	23.2357817912739	1	1.23755831422798	28	0.994138157924962	18	15	0.132352941176471	1
CORO6	24.2847733908478	12.9177006266339	1	0.621085597862306	28	0.999990480000103	18	15	0.132352941176471	1
CORO7	32.1575318065142	11.5428167197931	20	1.66848244038391	25.2926208651399	0.956442466698646	18	15	0.132352941176471	1
CORT	22.257787186617	0.470149992271384	25	1.64377917784499	24.6650124069479	0.96008850371706	18	15	0.132352941176471	1
COTL1	21.8643258875545	59.3602066620464	38	0.737157850630588	23.1701631701632	0.999942566401079	18	15	0.132352941176471	1
COX10	31.5858103610575	5.55727533028496	1	0.999591034852254	28	0.998975651480178	18	15	0.132352941176471	1
COX11	33.0889303416565	9.41633606979591	5	3.81444550242936	27.3829201101928	0.284268419178038	18	15	0.132352941176471	1
COX14	22.3020875921776	61.4005371839389	27	1.28984805370262	24.4226044226044	0.992015264356911	18	15	0.132352941176471	1
COX15	38.743916351219	5.78063792954629	30	2.75924820028131	24.0677966101695	0.625256593472649	18	15	0.132352941176471	1
COX16	5.49973454206191e-05	21.3533209639124	44	1.25128674711482	22.5396825396825	0.993628689104383	18	15	0.132352941176471	1
COX17	10.3679568000377	181.827478075966	48	2.47105011040751	22.1380846325167	0.733986849033457	18	15	0.132352941176471	1
COX18	28.7602297360777	6.39667120613791	39	1.07810194351098	23.0626450116009	0.998046638065267	18	15	0.132352941176471	1
COX19	21.6514612779367	23.6091004712115	72	2.38115754459482	20	0.766597762074517	18	15	0.132352941176471	1
COX20	23.0881800330742	52.7996729751716	24	2.14722915099596	24.788029925187	0.84482148939652	18	15	0.132352941176471	1
COX4I1	13.0993058035072	860.945534523416	41	2.33986192540033	22.8505747126437	0.781189020395985	18	15	0.132352941176471	1
COX4I2	16.0865556112155	1.95414095598402	49	1.98575256092693	22.039911308204	0.89083871502304	18	15	0.132352941176471	1
COX5A	23.8091646215462	227.305586462306	10	1.37889475464108	26.6487935656836	0.98712428611322	18	15	0.132352941176471	1
COX5B	14.8065220499442	481.697297388177	37	2.28297087964832	23.2786885245902	0.800802239584018	18	15	0.132352941176471	1
COX6A1	22.8262943711602	454.397376140969	1	1.4669811888062	28	0.980406681037071	18	15	0.132352941176471	1
COX6A2	27.5451483064478	5.37208154458439	72	1.55458679042264	20	0.971563879892929	18	15	0.132352941176471	1
COX6B1	13.4533100746308	604.161492262052	38	1.50334273242033	23.1701631701632	0.977013920222165	18	15	0.132352941176471	1
COX6B2	15.8057311965284	8.50294786798938	28	2.09726972737617	24.3031784841076	0.859865678610034	18	15	0.132352941176471	1
COX6C	10.5739102059656	649.644592701551	51	1.97441658580131	21.8461538461538	0.893771657743885	18	15	0.132352941176471	1
COX7A1	5.49973454206191e-05	9.90775498892715	33	2.69071611080903	23.7231503579952	0.65133333267603	18	15	0.132352941176471	1
COX7A2	5.82673450439287	216.855498304849	51	1.37075430164946	21.8461538461538	0.98764560454446	18	15	0.132352941176471	1
COX7A2L	11.7900300132226	176.683753668022	46	2.27456194050714	22.3370786516854	0.80364842980559	18	15	0.132352941176471	1
COX7B	10.9970243131975	164.296931934747	64	1.99466697153203	20.6652806652807	0.888503409410935	18	15	0.132352941176471	1
COX7B2	32.4796539726229	0.433678416328469	70	0.756582569819589	20.1622718052738	0.999925331618614	18	15	0.132352941176471	1
COX7C	8.42738974449567	395.732499325394	44	1.86573009993222	22.5396825396825	0.919735758060539	18	15	0.132352941176471	1
COX8A	22.6060859694562	671.865985100035	18	2.2176663557111	25.5526992287918	0.822512339903759	18	15	0.132352941176471	1
COX8B	30.2564574671391	0.575247765318044	72	3.05590745665002	20	0.514882681440545	18	15	0.132352941176471	1
COX8C	51.3406468051066	0.0271414658343229	72	1.1707884754858	20	0.996184236902119	18	15	0.132352941176471	1
CP	65.8279418661569	4.2699891359256	62	1.57747935328345	20.8385744234801	0.968865243162292	18	15	0.132352941176471	1
CPA1	16.0526998827597	0	36	1.01852004633558	23.3882352941176	0.998794415565756	18	15	0.132352941176471	1
CPA2	39.5059793090721	2.63078609933102	55	3.44663741814811	21.4686825053996	0.384649583661021	18	15	0.132352941176471	1
CPA3	15.868582059765	0.0458721188779461	72	1.12096519769015	20	0.997306999017376	18	15	0.132352941176471	1
CPA4	43.7790048367801	0.767563489903522	72	0.94530429843929	20	0.999375843215345	18	15	0.132352941176471	1
CPA5	30.6617696388094	0.121562821875109	57	1.70201266033945	21.2847965738758	0.951159422264845	18	15	0.132352941176471	1
CPA6	40.8179732940118	0.0837262234867755	1	2.8209741364083	28	0.60184684440742	18	15	0.132352941176471	1
CPB1	32.1994949148911	0.125330743558222	32	1.81499668284745	23.8369304556355	0.930475301780016	18	15	0.132352941176471	1
CPB2	32.6218568551884	0.123108113297922	20	1.17661457123826	25.2926208651399	0.996032006022684	18	15	0.132352941176471	1
CPD	44.0501360103667	10.3798361590293	37	1.3007996773054	23.2786885245902	0.991505050391022	18	15	0.132352941176471	1
CPE	15.7794746906558	969.566772762968	72	1.1449486488172	20	0.996805004326838	18	15	0.132352941176471	1
CPEB1	42.8549456522594	13.5571318296043	61	2.7568846198763	20.9263157894737	0.626155085122319	18	15	0.132352941176471	1
CPEB2	44.2756392274135	16.0785612186302	1	1.68789633006562	28	0.953430813203879	18	15	0.132352941176471	1
CPEB3	40.7655275586313	17.2360938476651	34	2.79598706070325	23.6104513064133	0.611308343693397	18	15	0.132352941176471	1
CPEB4	40.7150316302498	15.540458512104	8	2.30440875679259	26.9376693766938	0.793482757714161	18	15	0.132352941176471	1
CPED1	64.3399488919003	1.30964056862359	37	2.90704453719994	23.2786885245902	0.569493984646603	18	15	0.132352941176471	1
CPHX1	23.7284764755532	0.00654744929686377	29	1.3025452440739	24.1849148418491	0.991421505373642	18	15	0.132352941176471	1
CPHX2	31.3506318165092	0.00382640816935826	47	2.36260922934664	22.2371364653244	0.773185698485437	18	15	0.132352941176471	1
CPLX1	23.9282277808164	180.667518143243	41	1.57871579507579	22.8505747126437	0.968714728258757	18	15	0.132352941176471	1
CPLX2	16.7086668482792	121.567265672794	55	1.80472654431238	21.4686825053996	0.932540169807936	18	15	0.132352941176471	1
CPLX3	32.298084726614	0.653359759255867	1	1.78684023075585	28	0.936048143799376	18	15	0.132352941176471	1
CPLX4	22.7694179743608	0.0615184966077367	40	3.43473109158987	22.9561200923788	0.388276895027346	18	15	0.132352941176471	1
CPM	35.5042838626328	2.03223485792418	7	2.27894097102978	27.0844686648501	0.802168034400804	18	15	0.132352941176471	1
CPN1	31.5445878115442	0.579643845469902	22	2.09023491949417	25.0377833753149	0.861928583233578	18	15	0.132352941176471	1
CPN2	31.8762195148578	0.069441655571098	22	1.26477362817936	25.0377833753149	0.993095770827073	18	15	0.132352941176471	1
CPNE1	40.090348413977	14.0586467728067	16	3.72372765641085	25.8181818181818	0.306913587294875	18	15	0.132352941176471	1
CPNE2	32.1355788306559	19.7183361400614	49	4.45889656033271	22.039911308204	0.160240409470914	18	15	0.132352941176471	1
CPNE3	57.8427189084646	4.91728070759319	61	2.40902144233661	20.9263157894737	0.756603899154843	18	15	0.132352941176471	1
